1,ctwat,breach,E_LowBar,164, 0, 0, 0, 0
1,waamv,usage,A_Portcullis,0, 15, 0, 11, 14
1,waamv,usage,A_ChevalDeFrise,0, 46, 52, 30, 20
1,waamv,usage,B_Ramparts,0, 23, 0, 24, 27
1,waamv,usage,B_Moat,0, 16, 44, 30, 24
1,waamv,usage,C_Drawbridge,0, 19, 0, 8, 18
1,waamv,usage,C_SallyPort,0, 33, 48, 26, 36
1,waamv,usage,D_RoughTerrain,0, 6, 0, 7, 6
1,waamv,usage,D_RockWall,0, 30, 44, 52, 43
1,waamv,crossing,A_Portcullis,0, 23, 0, 12, 21
1,waamv,breach,A_Portcullis,0, 11, 0, 5, 10
1,waamv,crossing,A_ChevalDeFrise,0, 57, 70, 41, 24
1,waamv,breach,A_ChevalDeFrise,0, 26, 32, 19, 11
1,waamv,crossing,B_Ramparts,0, 46, 0, 44, 48
1,waamv,breach,B_Ramparts,0, 23, 0, 21, 24
1,waamv,crossing,B_Moat,0, 32, 78, 53, 40
1,waamv,breach,B_Moat,0, 16, 38, 26, 17
1,waamv,crossing,C_Drawbridge,0, 3, 0, 1, 2
1,waamv,breach,C_Drawbridge,0, 1, 0, 0, 1
1,waamv,crossing,C_SallyPort,0, 27, 26, 19, 15
1,waamv,breach,C_SallyPort,0, 12, 9, 7, 5
1,waamv,crossing,D_RoughTerrain,0, 12, 0, 12, 12
1,waamv,breach,D_RoughTerrain,0, 6, 0, 6, 6
1,waamv,crossing,D_RockWall,0, 55, 84, 94, 81
1,waamv,breach,D_RockWall,0, 27, 40, 46, 40
1,waamv,crossing,E_LowBar,346, 0, 0, 0, 0
1,waamv,breach,E_LowBar,168, 0, 0, 0, 0
1,waspo,usage,A_Portcullis,0, 36, 10, 13, 7
1,waspo,usage,A_ChevalDeFrise,0, 37, 30, 18, 17
1,waspo,usage,B_Ramparts,0, 17, 50, 37, 31
1,waspo,usage,B_Moat,0, 9, 0, 17, 7
1,waspo,usage,C_Drawbridge,0, 13, 26, 20, 19
1,waspo,usage,C_SallyPort,0, 26, 14, 31, 19
1,waspo,usage,D_RoughTerrain,0, 1, 36, 7, 9
1,waspo,usage,D_RockWall,0, 29, 0, 25, 59
1,waspo,usage,NotSpecified,0, 0, 2, 0, 0
1,waspo,crossing,A_Portcullis,0, 32, 8, 4, 2
1,waspo,breach,A_Portcullis,0, 15, 4, 2, 1
1,waspo,crossing,A_ChevalDeFrise,0, 31, 26, 23, 22
1,waspo,breach,A_ChevalDeFrise,0, 15, 11, 10, 11
1,waspo,crossing,B_Ramparts,0, 23, 81, 48, 47
1,waspo,breach,B_Ramparts,0, 11, 38, 21, 21
1,waspo,crossing,B_Moat,0, 14, 0, 26, 13
1,waspo,breach,B_Moat,0, 6, 0, 12, 6
1,waspo,crossing,C_Drawbridge,0, 3, 2, 4, 12
1,waspo,breach,C_Drawbridge,0, 1, 0, 1, 5
1,waspo,crossing,C_SallyPort,0, 12, 8, 12, 14
1,waspo,breach,C_SallyPort,0, 4, 2, 4, 4
1,waspo,crossing,D_RoughTerrain,0, 1, 63, 13, 11
1,waspo,breach,D_RoughTerrain,0, 0, 31, 6, 4
1,waspo,crossing,D_RockWall,0, 34, 0, 39, 60
1,waspo,breach,D_RockWall,0, 15, 0, 18, 25
1,waspo,crossing,E_LowBar,295, 0, 0, 0, 0
1,waspo,breach,E_LowBar,144, 0, 0, 0, 0
1,waspo,crossing,NotSpecified,0, 0, 4, 0, 0
1,waspo,breach,NotSpecified,0, 0, 2, 0, 0
1,onto2,usage,A_Portcullis,0, 17, 20, 13, 6
1,onto2,usage,A_ChevalDeFrise,0, 58, 24, 18, 12
1,onto2,usage,B_Ramparts,0, 30, 28, 45, 23
1,onto2,usage,B_Moat,0, 13, 6, 17, 6
1,onto2,usage,C_Drawbridge,0, 6, 0, 15, 10
1,onto2,usage,C_SallyPort,0, 28, 44, 38, 27
1,onto2,usage,D_RoughTerrain,0, 6, 36, 3, 11
1,onto2,usage,D_RockWall,0, 10, 10, 19, 73
1,onto2,crossing,A_Portcullis,0, 22, 32, 22, 11
1,onto2,breach,A_Portcullis,0, 11, 16, 11, 5
1,onto2,crossing,A_ChevalDeFrise,0, 84, 35, 33, 19
1,onto2,breach,A_ChevalDeFrise,0, 39, 17, 15, 9
1,onto2,crossing,B_Ramparts,0, 58, 53, 79, 44
1,onto2,breach,B_Ramparts,0, 28, 26, 37, 22
1,onto2,crossing,B_Moat,0, 24, 12, 34, 12
1,onto2,breach,B_Moat,0, 12, 6, 17, 6
1,onto2,crossing,C_Drawbridge,0, 0, 0, 2, 0
1,onto2,breach,C_Drawbridge,0, 0, 0, 0, 0
1,onto2,crossing,C_SallyPort,0, 10, 14, 16, 15
1,onto2,breach,C_SallyPort,0, 2, 6, 6, 3
1,onto2,crossing,D_RoughTerrain,0, 12, 70, 6, 18
1,onto2,breach,D_RoughTerrain,0, 6, 34, 3, 9
1,onto2,crossing,D_RockWall,0, 20, 20, 35, 134
1,onto2,breach,D_RockWall,0, 10, 10, 17, 65
1,onto2,crossing,E_LowBar,321, 0, 0, 0, 0
1,onto2,breach,E_LowBar,156, 0, 0, 0, 0
1,mndu,usage,A_Portcullis,0, 16, 24, 10, 10
1,mndu,usage,A_ChevalDeFrise,0, 66, 26, 30, 18
1,mndu,usage,B_Ramparts,0, 19, 0, 39, 32
1,mndu,usage,B_Moat,0, 12, 48, 34, 18
1,mndu,usage,C_Drawbridge,0, 16, 20, 15, 14
1,mndu,usage,C_SallyPort,0, 29, 32, 39, 37
1,mndu,usage,D_RoughTerrain,0, 1, 30, 2, 4
1,mndu,usage,D_RockWall,0, 43, 20, 33, 69
1,mndu,usage,NotSpecified,0, 0, 2, 0, 0
1,mndu,crossing,A_Portcullis,0, 20, 34, 13, 6
1,mndu,breach,A_Portcullis,0, 10, 16, 6, 3
1,mndu,crossing,A_ChevalDeFrise,0, 94, 28, 26, 19
1,mndu,breach,A_ChevalDeFrise,0, 45, 11, 11, 8
1,mndu,crossing,B_Ramparts,0, 26, 0, 65, 53
1,mndu,breach,B_Ramparts,0, 11, 0, 29, 24
1,mndu,crossing,B_Moat,0, 15, 67, 64, 31
1,mndu,breach,B_Moat,0, 6, 30, 31, 14
1,mndu,crossing,C_Drawbridge,0, 7, 8, 8, 10
1,mndu,breach,C_Drawbridge,0, 3, 3, 3, 3
1,mndu,crossing,C_SallyPort,0, 22, 36, 35, 29
1,mndu,breach,C_SallyPort,0, 9, 17, 16, 10
1,mndu,crossing,D_RoughTerrain,0, 2, 59, 4, 8
1,mndu,breach,D_RoughTerrain,0, 1, 29, 2, 4
1,mndu,crossing,D_RockWall,0, 57, 33, 58, 106
1,mndu,breach,D_RockWall,0, 25, 15, 28, 48
1,mndu,crossing,E_LowBar,385, 0, 0, 0, 0
1,mndu,breach,E_LowBar,187, 0, 0, 0, 0
1,mndu,crossing,NotSpecified,0, 0, 0, 0, 0
1,mndu,breach,NotSpecified,0, 0, 0, 0, 0
1,mndu2,usage,A_Portcullis,0, 36, 24, 12, 10
1,mndu2,usage,A_ChevalDeFrise,0, 52, 20, 23, 13
1,mndu2,usage,B_Ramparts,0, 17, 40, 39, 26
1,mndu2,usage,B_Moat,0, 12, 8, 25, 23
1,mndu2,usage,C_Drawbridge,0, 14, 0, 15, 18
1,mndu2,usage,C_SallyPort,0, 31, 48, 41, 21
1,mndu2,usage,D_RoughTerrain,0, 1, 26, 1, 3
1,mndu2,usage,D_RockWall,0, 27, 20, 34, 76
1,mndu2,usage,NotSpecified,0, 0, 4, 0, 0
1,mndu2,crossing,A_Portcullis,0, 40, 35, 18, 14
1,mndu2,breach,A_Portcullis,0, 19, 17, 8, 6
1,mndu2,crossing,A_ChevalDeFrise,0, 59, 20, 27, 14
1,mndu2,breach,A_ChevalDeFrise,0, 25, 9, 12, 6
1,mndu2,crossing,B_Ramparts,0, 26, 69, 72, 49
1,mndu2,breach,B_Ramparts,0, 12, 33, 35, 24
1,mndu2,crossing,B_Moat,0, 21, 15, 42, 39
1,mndu2,breach,B_Moat,0, 10, 7, 19, 19
1,mndu2,crossing,C_Drawbridge,0, 9, 0, 15, 10
1,mndu2,breach,C_Drawbridge,0, 4, 0, 6, 3
1,mndu2,crossing,C_SallyPort,0, 35, 46, 24, 16
1,mndu2,breach,C_SallyPort,0, 15, 19, 10, 7
1,mndu2,crossing,D_RoughTerrain,0, 2, 49, 2, 6
1,mndu2,breach,D_RoughTerrain,0, 1, 24, 1, 3
1,mndu2,crossing,D_RockWall,0, 40, 33, 60, 129
1,mndu2,breach,D_RockWall,0, 19, 16, 29, 63
1,mndu2,crossing,E_LowBar,350, 0, 0, 0, 0
1,mndu2,breach,E_LowBar,171, 0, 0, 0, 0
1,mndu2,crossing,NotSpecified,0, 0, 8, 0, 0
1,mndu2,breach,NotSpecified,0, 0, 4, 0, 0
1,scmb,usage,A_Portcullis,0, 35, 18, 15, 18
1,scmb,usage,A_ChevalDeFrise,0, 42, 38, 23, 13
1,scmb,usage,B_Ramparts,0, 16, 20, 26, 17
1,scmb,usage,B_Moat,0, 30, 28, 38, 23
1,scmb,usage,C_Drawbridge,0, 7, 30, 21, 20
1,scmb,usage,C_SallyPort,0, 32, 20, 37, 31
1,scmb,usage,D_RoughTerrain,0, 6, 48, 9, 16
1,scmb,usage,D_RockWall,0, 30, 0, 29, 60
1,scmb,usage,NotSpecified,0, 6, 2, 6, 6
1,scmb,crossing,A_Portcullis,0, 44, 25, 22, 20
1,scmb,breach,A_Portcullis,0, 20, 12, 10, 7
1,scmb,crossing,A_ChevalDeFrise,0, 52, 26, 23, 13
1,scmb,breach,A_ChevalDeFrise,0, 25, 11, 10, 6
1,scmb,crossing,B_Ramparts,0, 24, 32, 51, 28
1,scmb,breach,B_Ramparts,0, 10, 14, 25, 14
1,scmb,crossing,B_Moat,0, 50, 48, 68, 32
1,scmb,breach,B_Moat,0, 23, 21, 31, 14
1,scmb,crossing,C_Drawbridge,0, 1, 11, 14, 6
1,scmb,breach,C_Drawbridge,0, 0, 4, 5, 2
1,scmb,crossing,C_SallyPort,0, 23, 8, 19, 22
1,scmb,breach,C_SallyPort,0, 9, 3, 8, 7
1,scmb,crossing,D_RoughTerrain,0, 12, 93, 18, 31
1,scmb,breach,D_RoughTerrain,0, 6, 46, 9, 15
1,scmb,crossing,D_RockWall,0, 47, 0, 43, 89
1,scmb,breach,D_RockWall,0, 23, 0, 19, 43
1,scmb,crossing,E_LowBar,370, 0, 0, 0, 0
1,scmb,breach,E_LowBar,177, 0, 0, 0, 0
1,scmb,crossing,NotSpecified,0, 6, 2, 10, 9
